target_word,target_group,attribute_word,attribute_group,cosine_similarity
meredith,X,freedom,A,0.36808732
meredith,X,health,A,0.2648382
meredith,X,love,A,0.39011675
meredith,X,peace,A,0.3739015
meredith,X,cheer,A,0.353105
meredith,X,friend,A,0.27102244
meredith,X,heaven,A,0.3898469
meredith,X,loyal,A,0.31563345
meredith,X,pleasure,A,0.35656285
meredith,X,diamond,A,0.32384554
meredith,X,gentle,A,0.41961363
meredith,X,honest,A,0.3664121
meredith,X,lucky,A,0.3408174
meredith,X,rainbow,A,0.3475082
meredith,X,diploma,A,0.32107386
meredith,X,gift,A,0.3244246
meredith,X,honor,A,0.33586812
meredith,X,miracle,A,0.36045486
meredith,X,sunrise,A,0.3868294
meredith,X,family,A,0.2527236
meredith,X,happy,A,0.30841178
meredith,X,laughter,A,0.34750557
meredith,X,paradise,A,0.37972736
meredith,X,vacation,A,0.33506146
meredith,X,abuse,B,0.39602223
meredith,X,crash,B,0.31589186
meredith,X,filth,B,0.3238924
meredith,X,murder,B,0.36045268
meredith,X,sickness,B,0.34708756
meredith,X,accident,B,0.32134283
meredith,X,death,B,0.35310102
meredith,X,grief,B,0.32658386
meredith,X,poison,B,0.46858504
meredith,X,stink,B,0.25876912
meredith,X,assault,B,0.36313337
meredith,X,disaster,B,0.350052
meredith,X,hatred,B,0.3297524
meredith,X,pollute,B,0.25415266
meredith,X,tragedy,B,0.33034527
meredith,X,divorce,B,0.37444744
meredith,X,jail,B,0.2526917
meredith,X,poverty,B,0.27596515
meredith,X,ugly,B,0.35798597
meredith,X,cancer,B,0.30585712
meredith,X,kill,B,0.24013339
meredith,X,rotten,B,0.35456076
meredith,X,vomit,B,0.35198689
meredith,X,agony,B,0.34156126
meredith,X,prison,B,0.30229324
shannon,X,caress,A,0.29604822
shannon,X,freedom,A,0.36687875
shannon,X,health,A,0.25923812
shannon,X,love,A,0.32562464
shannon,X,peace,A,0.3004847
shannon,X,cheer,A,0.28103316
shannon,X,friend,A,0.31391007
shannon,X,heaven,A,0.30777586
shannon,X,loyal,A,0.31240475
shannon,X,pleasure,A,0.2563504
shannon,X,diamond,A,0.33840954
shannon,X,gentle,A,0.25869814
shannon,X,honest,A,0.31081262
shannon,X,lucky,A,0.2427086
shannon,X,rainbow,A,0.38435233
shannon,X,diploma,A,0.25745124
shannon,X,gift,A,0.34311044
shannon,X,honor,A,0.29982942
shannon,X,miracle,A,0.34270048
shannon,X,sunrise,A,0.3351001
shannon,X,family,A,0.33236793
shannon,X,happy,A,0.28915492
shannon,X,laughter,A,0.2817072
shannon,X,paradise,A,0.31161618
shannon,X,vacation,A,0.30744517
shannon,X,abuse,B,0.33451396
shannon,X,crash,B,0.29361188
shannon,X,filth,B,0.17416695
shannon,X,murder,B,0.25527993
shannon,X,sickness,B,0.28632665
shannon,X,accident,B,0.2953965
shannon,X,death,B,0.2105978
shannon,X,grief,B,0.2654084
shannon,X,poison,B,0.3174041
shannon,X,stink,B,0.22422418
shannon,X,assault,B,0.32064122
shannon,X,disaster,B,0.2395725
shannon,X,hatred,B,0.24411918
shannon,X,pollute,B,0.2367467
shannon,X,tragedy,B,0.22306076
shannon,X,divorce,B,0.36572063
shannon,X,jail,B,0.3151816
shannon,X,poverty,B,0.26422277
shannon,X,ugly,B,0.18051189
shannon,X,cancer,B,0.24731967
shannon,X,kill,B,0.2889068
shannon,X,rotten,B,0.23018342
shannon,X,vomit,B,0.22703272
shannon,X,agony,B,0.23562545
shannon,X,prison,B,0.32209146
betsy,X,caress,A,0.2774293
betsy,X,freedom,A,0.3688764
betsy,X,health,A,0.43184978
betsy,X,love,A,0.25318798
betsy,X,peace,A,0.3301511
betsy,X,cheer,A,0.42241824
betsy,X,friend,A,0.3455066
betsy,X,heaven,A,0.24035999
betsy,X,loyal,A,0.44492733
betsy,X,pleasure,A,0.31113118
betsy,X,diamond,A,0.3824455
betsy,X,gentle,A,0.3265011
betsy,X,honest,A,0.30105963
betsy,X,lucky,A,0.3591268
betsy,X,rainbow,A,0.49269336
betsy,X,diploma,A,0.4029304
betsy,X,gift,A,0.35857725
betsy,X,honor,A,0.36667567
betsy,X,miracle,A,0.40439284
betsy,X,sunrise,A,0.4246602
betsy,X,family,A,0.30871
betsy,X,happy,A,0.29847574
betsy,X,laughter,A,0.34674558
betsy,X,paradise,A,0.30076814
betsy,X,vacation,A,0.3558322
betsy,X,abuse,B,0.33496934
betsy,X,crash,B,0.4402507
betsy,X,filth,B,0.20540296
betsy,X,murder,B,0.35848027
betsy,X,sickness,B,0.42087126
betsy,X,accident,B,0.34398025
betsy,X,death,B,0.28350064
betsy,X,grief,B,0.34241825
betsy,X,poison,B,0.3929398
betsy,X,stink,B,0.4056065
betsy,X,assault,B,0.42161483
betsy,X,disaster,B,0.3735618
betsy,X,hatred,B,0.31872204
betsy,X,pollute,B,0.34227532
betsy,X,tragedy,B,0.3392964
betsy,X,divorce,B,0.37507147
betsy,X,jail,B,0.3356483
betsy,X,poverty,B,0.37294707
betsy,X,ugly,B,0.2482681
betsy,X,cancer,B,0.30838507
betsy,X,kill,B,0.31772968
betsy,X,rotten,B,0.34564957
betsy,X,vomit,B,0.38490254
betsy,X,agony,B,0.27804255
betsy,X,prison,B,0.3193368
donna,X,caress,A,0.34361655
donna,X,freedom,A,0.40404975
donna,X,health,A,0.39918986
donna,X,love,A,0.3202998
donna,X,peace,A,0.42217696
donna,X,cheer,A,0.43865505
donna,X,friend,A,0.37644672
donna,X,heaven,A,0.33517244
donna,X,loyal,A,0.3925954
donna,X,pleasure,A,0.36523435
donna,X,diamond,A,0.35566455
donna,X,gentle,A,0.3512373
donna,X,honest,A,0.29783744
donna,X,lucky,A,0.42210713
donna,X,rainbow,A,0.43950713
donna,X,diploma,A,0.39910084
donna,X,gift,A,0.35954976
donna,X,honor,A,0.3679916
donna,X,miracle,A,0.44875598
donna,X,sunrise,A,0.47111836
donna,X,family,A,0.3182186
donna,X,happy,A,0.39192286
donna,X,laughter,A,0.39696506
donna,X,paradise,A,0.3517762
donna,X,vacation,A,0.42230493
donna,X,abuse,B,0.32071793
donna,X,crash,B,0.38969904
donna,X,filth,B,0.24962163
donna,X,murder,B,0.3796761
donna,X,sickness,B,0.42145467
donna,X,accident,B,0.4034023
donna,X,death,B,0.35669744
donna,X,grief,B,0.38327527
donna,X,poison,B,0.368365
donna,X,stink,B,0.3098935
donna,X,assault,B,0.4320724
donna,X,disaster,B,0.37058282
donna,X,hatred,B,0.31233633
donna,X,pollute,B,0.28283918
donna,X,tragedy,B,0.40255857
donna,X,divorce,B,0.41542095
donna,X,jail,B,0.3429331
donna,X,poverty,B,0.33921364
donna,X,ugly,B,0.32395667
donna,X,cancer,B,0.36729693
donna,X,kill,B,0.32673636
donna,X,rotten,B,0.2572912
donna,X,vomit,B,0.3317752
donna,X,agony,B,0.320071
donna,X,prison,B,0.3752708
kristin,X,caress,A,0.34548113
kristin,X,freedom,A,0.34515887
kristin,X,health,A,0.27687448
kristin,X,love,A,0.3848102
kristin,X,peace,A,0.34605986
kristin,X,cheer,A,0.39751136
kristin,X,friend,A,0.33100408
kristin,X,heaven,A,0.33625758
kristin,X,loyal,A,0.37660712
kristin,X,pleasure,A,0.36546522
kristin,X,diamond,A,0.36649597
kristin,X,gentle,A,0.32916212
kristin,X,honest,A,0.30758345
kristin,X,lucky,A,0.41175663
kristin,X,rainbow,A,0.40468243
kristin,X,diploma,A,0.34387183
kristin,X,gift,A,0.3352676
kristin,X,honor,A,0.36581358
kristin,X,miracle,A,0.3863757
kristin,X,sunrise,A,0.32878903
kristin,X,family,A,0.29026476
kristin,X,happy,A,0.3629369
kristin,X,laughter,A,0.32532555
kristin,X,paradise,A,0.33538544
kristin,X,vacation,A,0.31863695
kristin,X,abuse,B,0.3989286
kristin,X,crash,B,0.38932902
kristin,X,filth,B,0.2479448
kristin,X,murder,B,0.36185798
kristin,X,sickness,B,0.3014637
kristin,X,accident,B,0.3605304
kristin,X,death,B,0.29558507
kristin,X,grief,B,0.3646859
kristin,X,poison,B,0.3756773
kristin,X,stink,B,0.33774412
kristin,X,assault,B,0.38149405
kristin,X,disaster,B,0.3466956
kristin,X,hatred,B,0.35289592
kristin,X,pollute,B,0.27788353
kristin,X,tragedy,B,0.3401063
kristin,X,divorce,B,0.4157138
kristin,X,jail,B,0.31407976
kristin,X,poverty,B,0.2860352
kristin,X,ugly,B,0.27566475
kristin,X,cancer,B,0.33394367
kristin,X,kill,B,0.29163322
kristin,X,rotten,B,0.32231012
kristin,X,vomit,B,0.33621937
kristin,X,agony,B,0.32155228
kristin,X,prison,B,0.31571922
nancy,X,caress,A,0.39546686
nancy,X,freedom,A,0.37272877
nancy,X,health,A,0.3786366
nancy,X,love,A,0.42444494
nancy,X,peace,A,0.40975514
nancy,X,cheer,A,0.3596916
nancy,X,friend,A,0.4009341
nancy,X,heaven,A,0.31596762
nancy,X,loyal,A,0.41558278
nancy,X,pleasure,A,0.3061695
nancy,X,diamond,A,0.4605519
nancy,X,gentle,A,0.3786276
nancy,X,honest,A,0.34123725
nancy,X,lucky,A,0.46161136
nancy,X,rainbow,A,0.48664218
nancy,X,diploma,A,0.38434967
nancy,X,gift,A,0.3841144
nancy,X,honor,A,0.36217722
nancy,X,miracle,A,0.38505894
nancy,X,sunrise,A,0.40641809
nancy,X,family,A,0.4179975
nancy,X,happy,A,0.3999134
nancy,X,laughter,A,0.40497738
nancy,X,paradise,A,0.34016487
nancy,X,vacation,A,0.37506205
nancy,X,abuse,B,0.3657741
nancy,X,crash,B,0.40752795
nancy,X,filth,B,0.21627465
nancy,X,murder,B,0.43515307
nancy,X,sickness,B,0.39794505
nancy,X,accident,B,0.3862896
nancy,X,death,B,0.3686757
nancy,X,grief,B,0.37799898
nancy,X,poison,B,0.41601062
nancy,X,stink,B,0.34266812
nancy,X,assault,B,0.4106115
nancy,X,disaster,B,0.36130276
nancy,X,hatred,B,0.37128133
nancy,X,pollute,B,0.27593738
nancy,X,tragedy,B,0.39643025
nancy,X,divorce,B,0.45255244
nancy,X,jail,B,0.3578999
nancy,X,poverty,B,0.31377888
nancy,X,ugly,B,0.363954
nancy,X,cancer,B,0.4066168
nancy,X,kill,B,0.3745412
nancy,X,rotten,B,0.22307244
nancy,X,vomit,B,0.3383806
nancy,X,agony,B,0.3393193
nancy,X,prison,B,0.40175468
stephanie,X,caress,A,0.30207303
stephanie,X,freedom,A,0.3839516
stephanie,X,health,A,0.40190697
stephanie,X,love,A,0.29096043
stephanie,X,peace,A,0.44372913
stephanie,X,cheer,A,0.4242791
stephanie,X,friend,A,0.36384818
stephanie,X,heaven,A,0.34863085
stephanie,X,loyal,A,0.36654097
stephanie,X,pleasure,A,0.33868206
stephanie,X,diamond,A,0.4254833
stephanie,X,gentle,A,0.3449431
stephanie,X,honest,A,0.28366795
stephanie,X,lucky,A,0.33954763
stephanie,X,rainbow,A,0.47753724
stephanie,X,diploma,A,0.42243215
stephanie,X,gift,A,0.36645526
stephanie,X,honor,A,0.32599622
stephanie,X,miracle,A,0.39887825
stephanie,X,sunrise,A,0.40984833
stephanie,X,family,A,0.34086102
stephanie,X,happy,A,0.37320536
stephanie,X,laughter,A,0.39831495
stephanie,X,paradise,A,0.37787595
stephanie,X,vacation,A,0.3546791
stephanie,X,abuse,B,0.36648184
stephanie,X,crash,B,0.39174706
stephanie,X,filth,B,0.24392265
stephanie,X,murder,B,0.3925158
stephanie,X,sickness,B,0.38968715
stephanie,X,accident,B,0.36167812
stephanie,X,death,B,0.3716148
stephanie,X,grief,B,0.34915262
stephanie,X,poison,B,0.4046312
stephanie,X,stink,B,0.29871094
stephanie,X,assault,B,0.41085178
stephanie,X,disaster,B,0.3851195
stephanie,X,hatred,B,0.31559527
stephanie,X,pollute,B,0.24629472
stephanie,X,tragedy,B,0.3486285
stephanie,X,divorce,B,0.4359689
stephanie,X,jail,B,0.37535667
stephanie,X,poverty,B,0.34569305
stephanie,X,ugly,B,0.31248093
stephanie,X,cancer,B,0.35628542
stephanie,X,kill,B,0.31712377
stephanie,X,rotten,B,0.31179202
stephanie,X,vomit,B,0.3874605
stephanie,X,agony,B,0.25580156
stephanie,X,prison,B,0.40862644
bobbie-sue,X,caress,A,0.30815205
bobbie-sue,X,freedom,A,0.2546212
bobbie-sue,X,health,A,0.26461688
bobbie-sue,X,love,A,0.2853765
bobbie-sue,X,peace,A,0.28442937
bobbie-sue,X,cheer,A,0.2924603
bobbie-sue,X,friend,A,0.23260668
bobbie-sue,X,heaven,A,0.2538571
bobbie-sue,X,loyal,A,0.28053185
bobbie-sue,X,pleasure,A,0.23342045
bobbie-sue,X,diamond,A,0.2813635
bobbie-sue,X,gentle,A,0.30012038
bobbie-sue,X,honest,A,0.26017368
bobbie-sue,X,lucky,A,0.29195493
bobbie-sue,X,rainbow,A,0.2846176
bobbie-sue,X,diploma,A,0.2822845
bobbie-sue,X,gift,A,0.20027876
bobbie-sue,X,honor,A,0.2151806
bobbie-sue,X,miracle,A,0.28528976
bobbie-sue,X,sunrise,A,0.28826016
bobbie-sue,X,family,A,0.17775409
bobbie-sue,X,happy,A,0.31583527
bobbie-sue,X,laughter,A,0.31066483
bobbie-sue,X,paradise,A,0.25665048
bobbie-sue,X,vacation,A,0.28384563
bobbie-sue,X,abuse,B,0.26600894
bobbie-sue,X,crash,B,0.28920925
bobbie-sue,X,filth,B,0.33573183
bobbie-sue,X,murder,B,0.28044444
bobbie-sue,X,sickness,B,0.25366136
bobbie-sue,X,accident,B,0.24412735
bobbie-sue,X,death,B,0.2579033
bobbie-sue,X,grief,B,0.23723052
bobbie-sue,X,poison,B,0.28450054
bobbie-sue,X,stink,B,0.3202681
bobbie-sue,X,assault,B,0.29755473
bobbie-sue,X,disaster,B,0.214571
bobbie-sue,X,hatred,B,0.278115
bobbie-sue,X,pollute,B,0.3123076
bobbie-sue,X,tragedy,B,0.21211332
bobbie-sue,X,divorce,B,0.31144768
bobbie-sue,X,jail,B,0.2736079
bobbie-sue,X,poverty,B,0.23255493
bobbie-sue,X,ugly,B,0.29647422
bobbie-sue,X,cancer,B,0.29577798
bobbie-sue,X,kill,B,0.25153366
bobbie-sue,X,rotten,B,0.32072395
bobbie-sue,X,vomit,B,0.314498
bobbie-sue,X,agony,B,0.23867458
bobbie-sue,X,prison,B,0.25688943
ellen,X,caress,A,0.35228324
ellen,X,freedom,A,0.36055285
ellen,X,health,A,0.38599074
ellen,X,love,A,0.36589205
ellen,X,peace,A,0.37800846
ellen,X,cheer,A,0.38838568
ellen,X,friend,A,0.3980012
ellen,X,heaven,A,0.29192704
ellen,X,loyal,A,0.4503652
ellen,X,pleasure,A,0.32733852
ellen,X,diamond,A,0.43326545
ellen,X,gentle,A,0.39208084
ellen,X,honest,A,0.2862296
ellen,X,lucky,A,0.43617564
ellen,X,rainbow,A,0.4897609
ellen,X,diploma,A,0.32327002
ellen,X,gift,A,0.40597263
ellen,X,honor,A,0.41693628
ellen,X,miracle,A,0.4329294
ellen,X,sunrise,A,0.36729836
ellen,X,family,A,0.41763014
ellen,X,happy,A,0.35636145
ellen,X,laughter,A,0.41013458
ellen,X,paradise,A,0.32057405
ellen,X,vacation,A,0.38040304
ellen,X,abuse,B,0.40074643
ellen,X,crash,B,0.43030316
ellen,X,filth,B,0.17843997
ellen,X,murder,B,0.3775223
ellen,X,sickness,B,0.39949158
ellen,X,accident,B,0.39912206
ellen,X,death,B,0.34157562
ellen,X,grief,B,0.37364048
ellen,X,poison,B,0.44375482
ellen,X,stink,B,0.32481998
ellen,X,assault,B,0.41597944
ellen,X,disaster,B,0.3628373
ellen,X,hatred,B,0.3358623
ellen,X,pollute,B,0.22840418
ellen,X,tragedy,B,0.3832581
ellen,X,divorce,B,0.39832217
ellen,X,jail,B,0.36551762
ellen,X,poverty,B,0.34743202
ellen,X,ugly,B,0.28122905
ellen,X,cancer,B,0.3527071
ellen,X,kill,B,0.36401707
ellen,X,rotten,B,0.29348686
ellen,X,vomit,B,0.2918598
ellen,X,agony,B,0.3231777
ellen,X,prison,B,0.39332056
lauren,X,caress,A,0.3774648
lauren,X,freedom,A,0.3580539
lauren,X,health,A,0.29524052
lauren,X,love,A,0.35819212
lauren,X,peace,A,0.38338047
lauren,X,cheer,A,0.43787527
lauren,X,friend,A,0.35972106
lauren,X,heaven,A,0.34839815
lauren,X,loyal,A,0.3957348
lauren,X,pleasure,A,0.36792433
lauren,X,diamond,A,0.41010597
lauren,X,gentle,A,0.37334162
lauren,X,honest,A,0.37904787
lauren,X,lucky,A,0.4381329
lauren,X,rainbow,A,0.42731154
lauren,X,diploma,A,0.3476265
lauren,X,gift,A,0.3696556
lauren,X,honor,A,0.37598678
lauren,X,miracle,A,0.41444674
lauren,X,sunrise,A,0.44913203
lauren,X,family,A,0.3052573
lauren,X,happy,A,0.40897155
lauren,X,laughter,A,0.38538444
lauren,X,paradise,A,0.36251843
lauren,X,vacation,A,0.41245377
lauren,X,abuse,B,0.3765533
lauren,X,crash,B,0.41271836
lauren,X,filth,B,0.26020497
lauren,X,murder,B,0.3598592
lauren,X,sickness,B,0.30994976
lauren,X,accident,B,0.35432076
lauren,X,death,B,0.29510063
lauren,X,grief,B,0.36998925
lauren,X,poison,B,0.42327288
lauren,X,stink,B,0.33084038
lauren,X,assault,B,0.4258629
lauren,X,disaster,B,0.33492786
lauren,X,hatred,B,0.29694223
lauren,X,pollute,B,0.2575922
lauren,X,tragedy,B,0.3339298
lauren,X,divorce,B,0.38572347
lauren,X,jail,B,0.3397051
lauren,X,poverty,B,0.30273706
lauren,X,ugly,B,0.32886165
lauren,X,cancer,B,0.2964359
lauren,X,kill,B,0.33339027
lauren,X,rotten,B,0.3324952
lauren,X,vomit,B,0.31792885
lauren,X,agony,B,0.2885586
lauren,X,prison,B,0.3709269
peggy,X,caress,A,0.31641257
peggy,X,freedom,A,0.30854458
peggy,X,health,A,0.38754183
peggy,X,love,A,0.34655735
peggy,X,peace,A,0.3051524
peggy,X,cheer,A,0.3817102
peggy,X,friend,A,0.3766033
peggy,X,heaven,A,0.25013712
peggy,X,loyal,A,0.4231907
peggy,X,pleasure,A,0.34042707
peggy,X,diamond,A,0.3735462
peggy,X,gentle,A,0.345507
peggy,X,honest,A,0.31245917
peggy,X,lucky,A,0.42372388
peggy,X,rainbow,A,0.45355058
peggy,X,diploma,A,0.36516625
peggy,X,gift,A,0.36787608
peggy,X,honor,A,0.3565814
peggy,X,miracle,A,0.37687254
peggy,X,sunrise,A,0.34751952
peggy,X,family,A,0.3280997
peggy,X,happy,A,0.35478535
peggy,X,laughter,A,0.3895753
peggy,X,paradise,A,0.30710775
peggy,X,vacation,A,0.33270103
peggy,X,abuse,B,0.3130722
peggy,X,crash,B,0.35498023
peggy,X,filth,B,0.17323
peggy,X,murder,B,0.36440217
peggy,X,sickness,B,0.34124872
peggy,X,accident,B,0.3463533
peggy,X,death,B,0.28158444
peggy,X,grief,B,0.31468427
peggy,X,poison,B,0.40512955
peggy,X,stink,B,0.35497344
peggy,X,assault,B,0.36525977
peggy,X,disaster,B,0.31371439
peggy,X,hatred,B,0.3123252
peggy,X,pollute,B,0.27079755
peggy,X,tragedy,B,0.33918166
peggy,X,divorce,B,0.42191333
peggy,X,jail,B,0.31922674
peggy,X,poverty,B,0.30656618
peggy,X,ugly,B,0.2385129
peggy,X,cancer,B,0.3383512
peggy,X,kill,B,0.30514562
peggy,X,rotten,B,0.25120425
peggy,X,vomit,B,0.37105393
peggy,X,agony,B,0.28841463
peggy,X,prison,B,0.31538242
sue-ellen,X,caress,A,0.304792
sue-ellen,X,freedom,A,0.26739758
sue-ellen,X,health,A,0.34230295
sue-ellen,X,love,A,0.32983086
sue-ellen,X,peace,A,0.2962912
sue-ellen,X,cheer,A,0.3308453
sue-ellen,X,friend,A,0.31604722
sue-ellen,X,heaven,A,0.24461167
sue-ellen,X,loyal,A,0.31983185
sue-ellen,X,pleasure,A,0.26095733
sue-ellen,X,diamond,A,0.30229813
sue-ellen,X,gentle,A,0.29356673
sue-ellen,X,honest,A,0.2923156
sue-ellen,X,lucky,A,0.34360456
sue-ellen,X,rainbow,A,0.3720434
sue-ellen,X,diploma,A,0.2678154
sue-ellen,X,gift,A,0.26302058
sue-ellen,X,honor,A,0.2922144
sue-ellen,X,miracle,A,0.33341855
sue-ellen,X,sunrise,A,0.3137335
sue-ellen,X,family,A,0.28522494
sue-ellen,X,happy,A,0.32516482
sue-ellen,X,laughter,A,0.3751456
sue-ellen,X,paradise,A,0.27235866
sue-ellen,X,vacation,A,0.32386696
sue-ellen,X,abuse,B,0.30268526
sue-ellen,X,crash,B,0.38807422
sue-ellen,X,filth,B,0.27252623
sue-ellen,X,murder,B,0.3264009
sue-ellen,X,sickness,B,0.3191591
sue-ellen,X,accident,B,0.3539673
sue-ellen,X,death,B,0.2958247
sue-ellen,X,grief,B,0.28953025
sue-ellen,X,poison,B,0.35051137
sue-ellen,X,stink,B,0.33670914
sue-ellen,X,assault,B,0.3584345
sue-ellen,X,disaster,B,0.31100523
sue-ellen,X,hatred,B,0.2847767
sue-ellen,X,pollute,B,0.31038398
sue-ellen,X,tragedy,B,0.3015555
sue-ellen,X,divorce,B,0.35005024
sue-ellen,X,jail,B,0.29382646
sue-ellen,X,poverty,B,0.27493224
sue-ellen,X,ugly,B,0.2748881
sue-ellen,X,cancer,B,0.31933653
sue-ellen,X,kill,B,0.3328642
sue-ellen,X,rotten,B,0.34299785
sue-ellen,X,vomit,B,0.32927227
sue-ellen,X,agony,B,0.2583313
sue-ellen,X,prison,B,0.30168286
colleen,X,caress,A,0.34857577
colleen,X,freedom,A,0.3415652
colleen,X,health,A,0.32412478
colleen,X,love,A,0.2836963
colleen,X,peace,A,0.36288968
colleen,X,cheer,A,0.42228514
colleen,X,friend,A,0.348524
colleen,X,heaven,A,0.32080364
colleen,X,loyal,A,0.39953375
colleen,X,pleasure,A,0.33055747
colleen,X,diamond,A,0.3948065
colleen,X,gentle,A,0.37575737
colleen,X,honest,A,0.3570733
colleen,X,lucky,A,0.43783695
colleen,X,rainbow,A,0.4566846
colleen,X,diploma,A,0.40829355
colleen,X,gift,A,0.36080235
colleen,X,honor,A,0.41936123
colleen,X,miracle,A,0.41380167
colleen,X,sunrise,A,0.415991
colleen,X,family,A,0.29280794
colleen,X,happy,A,0.31405157
colleen,X,laughter,A,0.3394751
colleen,X,paradise,A,0.35205817
colleen,X,vacation,A,0.38635877
colleen,X,abuse,B,0.33793098
colleen,X,crash,B,0.47667944
colleen,X,filth,B,0.2722219
colleen,X,murder,B,0.41121083
colleen,X,sickness,B,0.41350335
colleen,X,accident,B,0.4169172
colleen,X,death,B,0.37766922
colleen,X,grief,B,0.33365667
colleen,X,poison,B,0.452556
colleen,X,stink,B,0.31717137
colleen,X,assault,B,0.4031148
colleen,X,disaster,B,0.415547
colleen,X,hatred,B,0.34260994
colleen,X,pollute,B,0.32299384
colleen,X,tragedy,B,0.39782768
colleen,X,divorce,B,0.34099817
colleen,X,jail,B,0.3158255
colleen,X,poverty,B,0.34962124
colleen,X,ugly,B,0.31277347
colleen,X,cancer,B,0.29080275
colleen,X,kill,B,0.30432522
colleen,X,rotten,B,0.35662153
colleen,X,vomit,B,0.36847067
colleen,X,agony,B,0.33621496
colleen,X,prison,B,0.34345195
emily,X,caress,A,0.32507184
emily,X,freedom,A,0.38798693
emily,X,health,A,0.3002062
emily,X,love,A,0.32359838
emily,X,peace,A,0.32120806
emily,X,cheer,A,0.41901252
emily,X,friend,A,0.34400362
emily,X,heaven,A,0.37309024
emily,X,loyal,A,0.31611925
emily,X,pleasure,A,0.29612315
emily,X,diamond,A,0.3895035
emily,X,gentle,A,0.34712905
emily,X,honest,A,0.35462976
emily,X,lucky,A,0.39148477
emily,X,rainbow,A,0.46015137
emily,X,diploma,A,0.39655465
emily,X,gift,A,0.36599267
emily,X,honor,A,0.3243185
emily,X,miracle,A,0.36443508
emily,X,sunrise,A,0.43380898
emily,X,family,A,0.3024369
emily,X,happy,A,0.31446552
emily,X,laughter,A,0.31168061
emily,X,paradise,A,0.41210425
emily,X,vacation,A,0.37196505
emily,X,abuse,B,0.3646652
emily,X,crash,B,0.41462255
emily,X,filth,B,0.31045556
emily,X,murder,B,0.36223125
emily,X,sickness,B,0.37546247
emily,X,accident,B,0.3670396
emily,X,death,B,0.34097314
emily,X,grief,B,0.33128142
emily,X,poison,B,0.438436
emily,X,stink,B,0.27361792
emily,X,assault,B,0.4408515
emily,X,disaster,B,0.3598171
emily,X,hatred,B,0.33233738
emily,X,pollute,B,0.3548147
emily,X,tragedy,B,0.33097515
emily,X,divorce,B,0.33270597
emily,X,jail,B,0.346483
emily,X,poverty,B,0.32488972
emily,X,ugly,B,0.34620267
emily,X,cancer,B,0.32011986
emily,X,kill,B,0.3132944
emily,X,rotten,B,0.3298242
emily,X,vomit,B,0.38987744
emily,X,agony,B,0.3179059
emily,X,prison,B,0.39423507
megan,X,caress,A,0.35604444
megan,X,freedom,A,0.41769058
megan,X,health,A,0.27488312
megan,X,love,A,0.3634432
megan,X,peace,A,0.3820572
megan,X,cheer,A,0.39655823
megan,X,friend,A,0.3492632
megan,X,heaven,A,0.3498429
megan,X,loyal,A,0.38898852
megan,X,pleasure,A,0.37989068
megan,X,diamond,A,0.39689845
megan,X,gentle,A,0.3876515
megan,X,honest,A,0.31569988
megan,X,lucky,A,0.43736273
megan,X,rainbow,A,0.38126957
megan,X,diploma,A,0.36221695
megan,X,gift,A,0.3551396
megan,X,honor,A,0.3793854
megan,X,miracle,A,0.3834629
megan,X,sunrise,A,0.38161376
megan,X,family,A,0.29792172
megan,X,happy,A,0.42570618
megan,X,laughter,A,0.41948217
megan,X,paradise,A,0.37062547
megan,X,vacation,A,0.4390374
megan,X,abuse,B,0.33979818
megan,X,crash,B,0.40561503
megan,X,filth,B,0.29567647
megan,X,murder,B,0.34113228
megan,X,sickness,B,0.3360877
megan,X,accident,B,0.32178152
megan,X,death,B,0.35357338
megan,X,grief,B,0.39611474
megan,X,poison,B,0.40298516
megan,X,stink,B,0.29081106
megan,X,assault,B,0.34870502
megan,X,disaster,B,0.32876956
megan,X,hatred,B,0.33788562
megan,X,pollute,B,0.2967523
megan,X,tragedy,B,0.37552822
megan,X,divorce,B,0.40761784
megan,X,jail,B,0.34091073
megan,X,poverty,B,0.30551815
megan,X,ugly,B,0.32613778
megan,X,cancer,B,0.33432052
megan,X,kill,B,0.29172027
megan,X,rotten,B,0.24248633
megan,X,vomit,B,0.33331552
megan,X,agony,B,0.3248175
megan,X,prison,B,0.39862168
rachel,X,caress,A,0.3829466
rachel,X,freedom,A,0.43020967
rachel,X,health,A,0.3896138
rachel,X,love,A,0.38318503
rachel,X,peace,A,0.42409497
rachel,X,cheer,A,0.36764833
rachel,X,friend,A,0.40121472
rachel,X,heaven,A,0.36905164
rachel,X,loyal,A,0.36338922
rachel,X,pleasure,A,0.3634196
rachel,X,diamond,A,0.48011893
rachel,X,gentle,A,0.37791535
rachel,X,honest,A,0.38960516
rachel,X,lucky,A,0.38619232
rachel,X,rainbow,A,0.47720394
rachel,X,diploma,A,0.41394764
rachel,X,gift,A,0.43755782
rachel,X,honor,A,0.4146307
rachel,X,miracle,A,0.43960196
rachel,X,sunrise,A,0.43623275
rachel,X,family,A,0.32041705
rachel,X,happy,A,0.3720232
rachel,X,laughter,A,0.3798267
rachel,X,paradise,A,0.3922648
rachel,X,vacation,A,0.436985
rachel,X,abuse,B,0.38429278
rachel,X,crash,B,0.4421623
rachel,X,filth,B,0.29863828
rachel,X,murder,B,0.38988557
rachel,X,sickness,B,0.3925334
rachel,X,accident,B,0.40248388
rachel,X,death,B,0.38440037
rachel,X,grief,B,0.4160806
rachel,X,poison,B,0.47679937
